freq,freq_label,size_emp,size_emp_label,nace_r2,nace_r2_label,indic_is,indic_is_label,unit,unit_label,geo,geo_label,time,time_label,value,status
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,8.3,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,9.45,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAEXT,Enterprises where data analytics for the enterprise is performed by external enterprise or organisation,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,5.13,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAEXT,Enterprises where data analytics for the enterprise is performed by external enterprise or organisation,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,5.84,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DA,Data analytics for the enterprise is performed by the enterprise's own employees or by an external provider,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,10.78,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DA,Data analytics for the enterprise is performed by the enterprise's own employees or by an external provider,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,12.27,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO_DA,"Enterprises with very low digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,2.16,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO_DA,"Enterprises with low digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,6.47,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI_DA,"Enterprises with high digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,2.02,
A,Annual,0_1,From 0 to 1 person employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VHI_DA,"Enterprises with very high digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,0.14,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,6.44,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,9.45,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,8.18,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,10.5,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASERP,"Enterprises perform data analytics on data from transaction records such as sale details, payments records",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,4.86,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASERP,"Enterprises perform data analytics on data from transaction records such as sale details, payments records",PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,6.17,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASERP,"Enterprises perform data analytics on data from transaction records such as sale details, payments records",PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,75.45,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASCRM,"Enterprises perform data analytics on data about customers, e.g. purchasing information, location, preferences, customer reviews, searches",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,3.65,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASCRM,"Enterprises perform data analytics on data about customers, e.g. purchasing information, location, preferences, customer reviews, searches",PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,4.63,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASCRM,"Enterprises perform data analytics on data about customers, e.g. purchasing information, location, preferences, customer reviews, searches",PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,56.58,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSM,Enterprises perform data analytics on data from social media including from enterprises' own social media profiles,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,2.91,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSM,Enterprises perform data analytics on data from social media including from enterprises' own social media profiles,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,3.69,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSM,Enterprises perform data analytics on data from social media including from enterprises' own social media profiles,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,45.19,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASWEB,Enterprises perform data analytics on web data,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,1.67,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASWEB,Enterprises perform data analytics on web data,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,2.11,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASWEB,Enterprises perform data analytics on web data,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,25.86,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASLOC,Enterprises perform data analytics on location data from the use of portable devices or vehicles,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,1.27,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASLOC,Enterprises perform data analytics on location data from the use of portable devices or vehicles,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,1.61,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASLOC,Enterprises perform data analytics on location data from the use of portable devices or vehicles,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,19.73,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSDS,Enterprises perform data analytics on data from smart devices or sensors,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,0.77,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSDS,Enterprises perform data analytics on data from smart devices or sensors,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,0.98,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSDS,Enterprises perform data analytics on data from smart devices or sensors,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,11.93,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGOV,Enterprises perform data analytics on government authorities’ open data,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,1.34,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGOV,Enterprises perform data analytics on government authorities’ open data,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,1.7,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGOV,Enterprises perform data analytics on government authorities’ open data,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,20.78,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSAT,Enterprises perform data analytics on satellite data,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,0.72,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSAT,Enterprises perform data analytics on satellite data,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,0.91,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSAT,Enterprises perform data analytics on satellite data,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,11.15,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASANY,Enterprises perform data analytics on data from any source,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,5.95,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASANY,Enterprises perform data analytics on data from any source,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,7.56,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASANY,Enterprises perform data analytics on data from any source,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,92.43,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGE3,Enterprises perform data analytics on data from at least three sources,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,2.98,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGE3,Enterprises perform data analytics on data from at least three sources,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,3.79,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGE3,Enterprises perform data analytics on data from at least three sources,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,46.31,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASANY2,"Enterprises perform data analytics on data from any source among E_DASWEB, E_DASLOC, E_DASSDS, E_DASGOV and E_DASSAT",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,2.99,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASANY2,"Enterprises perform data analytics on data from any source among E_DASWEB, E_DASLOC, E_DASSDS, E_DASGOV and E_DASSAT",PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,3.79,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASANY2,"Enterprises perform data analytics on data from any source among E_DASWEB, E_DASLOC, E_DASSDS, E_DASGOV and E_DASSAT",PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,ES,Spain,2025,2025,46.38,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAEXT,Enterprises where data analytics for the enterprise is performed by external enterprise or organisation,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,5.93,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAEXT,Enterprises where data analytics for the enterprise is performed by external enterprise or organisation,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,5.51,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAEXT,Enterprises where data analytics for the enterprise is performed by external enterprise or organisation,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,7.52,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAEXT,Enterprises where data analytics for the enterprise is performed by external enterprise or organisation,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,6.12,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DA,Data analytics for the enterprise is performed by the enterprise's own employees or by an external provider,PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,10.6,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DA,Data analytics for the enterprise is performed by the enterprise's own employees or by an external provider,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,11.85,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DA,Data analytics for the enterprise is performed by the enterprise's own employees or by an external provider,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,ES,Spain,2025,2025,13.45,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DA,Data analytics for the enterprise is performed by the enterprise's own employees or by an external provider,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,13.17,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO_DASANY,"Enterprises with very low digital intensity index, which perform data analytics on data from any source",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,0.27,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO_DASANY,"Enterprises with low digital intensity index, which perform data analytics on data from any source",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,2.48,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI_DASANY,"Enterprises with high digital intensity index, which perform data analytics on data from any source",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,2.43,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VHI_DASANY,"Enterprises with very high digital intensity index, which perform data analytics on data from any source",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,0.77,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO_DA,"Enterprises with very low digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,1.59,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO_DA,"Enterprises with very low digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,1.77,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO_DA,"Enterprises with low digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,4.44,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO_DA,"Enterprises with low digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,6.42,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI_DA,"Enterprises with high digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,3.53,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI_DA,"Enterprises with high digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,3.37,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VHI_DA,"Enterprises with very high digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,1.03,
A,Annual,0-9,From 0 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VHI_DA,"Enterprises with very high digital intensity index, which perform data analytics",PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,0.28,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,17.94,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,13.61,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,18.04,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DAOWN,Enterprises where data analytics for the enterprise is performed by own employees,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,SE,Sweden,2025,2025,13.92,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASERP,"Enterprises perform data analytics on data from transaction records such as sale details, payments records",PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,12.19,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASERP,"Enterprises perform data analytics on data from transaction records such as sale details, payments records",PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,12.26,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASERP,"Enterprises perform data analytics on data from transaction records such as sale details, payments records",PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,67.96,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASCRM,"Enterprises perform data analytics on data about customers, e.g. purchasing information, location, preferences, customer reviews, searches",PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,8.79,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASCRM,"Enterprises perform data analytics on data about customers, e.g. purchasing information, location, preferences, customer reviews, searches",PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,8.84,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASCRM,"Enterprises perform data analytics on data about customers, e.g. purchasing information, location, preferences, customer reviews, searches",PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,49.0,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSM,Enterprises perform data analytics on data from social media including from enterprises' own social media profiles,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,7.02,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSM,Enterprises perform data analytics on data from social media including from enterprises' own social media profiles,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,7.06,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSM,Enterprises perform data analytics on data from social media including from enterprises' own social media profiles,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,39.15,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASWEB,Enterprises perform data analytics on web data,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,5.71,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASWEB,Enterprises perform data analytics on web data,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,5.74,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASWEB,Enterprises perform data analytics on web data,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,31.82,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASLOC,Enterprises perform data analytics on location data from the use of portable devices or vehicles,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,2.47,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASLOC,Enterprises perform data analytics on location data from the use of portable devices or vehicles,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,2.48,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASLOC,Enterprises perform data analytics on location data from the use of portable devices or vehicles,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,13.75,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSDS,Enterprises perform data analytics on data from smart devices or sensors,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,1.58,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSDS,Enterprises perform data analytics on data from smart devices or sensors,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,1.59,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSDS,Enterprises perform data analytics on data from smart devices or sensors,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,8.83,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGOV,Enterprises perform data analytics on government authorities’ open data,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,3.51,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGOV,Enterprises perform data analytics on government authorities’ open data,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,3.53,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASGOV,Enterprises perform data analytics on government authorities’ open data,PC_ENT_DAOWN,Percentage of enterprises which performed Data Analytics by the enterprise's own employees,BE,Belgium,2025,2025,19.55,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSAT,Enterprises perform data analytics on satellite data,PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,1.86,
A,Annual,2-9,From 2 to 9 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DASSAT,Enterprises perform data analytics on satellite data,PC_ENT_IUSE,Percentage of enterprises where persons employed have access to the internet,BE,Belgium,2025,2025,1.87,
