freq,freq_label,size_emp,size_emp_label,nace_r2,nace_r2_label,indic_is,indic_is_label,unit,unit_label,geo,geo_label,time,time_label,value,status
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,LV,Latvia,2025,2025,54.95,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,LT,Lithuania,2025,2025,70.06,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,LU,Luxembourg,2025,2025,74.22,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,HU,Hungary,2025,2025,56.78,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,MT,Malta,2025,2025,81.24,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,NL,Netherlands,2025,2025,87.28,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,AT,Austria,2025,2025,70.45,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,PL,Poland,2025,2025,55.06,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,PT,Portugal,2025,2025,60.77,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,RO,Romania,2025,2025,41.91,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,SI,Slovenia,2025,2025,61.83,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,SK,Slovakia,2025,2025,52.85,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,FI,Finland,2025,2025,93.08,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,84.88,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,NO,Norway,2025,2025,81.56,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,BA,Bosnia and Herzegovina,2025,2025,60.54,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,ME,Montenegro,2025,2025,80.82,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,RS,Serbia,2025,2025,46.65,
A,Annual,10-49,From 10 to 49 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_GELO,Enterprises with at least basic level of digital intensity (DII Version 3),PC_ENT,Percentage of enterprises,TR,Türkiye,2025,2025,39.97,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EU27_2020,European Union - 27 countries (from 2020),2025,2025,28.61,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,2025,26.1,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,15.65,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BG,Bulgaria,2025,2025,61.67,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,CZ,Czechia,2025,2025,29.54,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,DK,Denmark,2025,2025,7.55,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,DE,Germany,2025,2025,26.45,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EE,Estonia,2025,2025,27.88,d
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,IE,Ireland,2025,2025,20.7,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EL,Greece,2025,2025,44.05,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,24.65,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,FR,France,2025,2025,30.56,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,HR,Croatia,2025,2025,42.91,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,IT,Italy,2025,2025,20.51,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,CY,Cyprus,2025,2025,25.65,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,LV,Latvia,2025,2025,41.46,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,LT,Lithuania,2025,2025,26.49,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,LU,Luxembourg,2025,2025,23.32,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,HU,Hungary,2025,2025,40.19,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,MT,Malta,2025,2025,16.5,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,NL,Netherlands,2025,2025,11.24,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,AT,Austria,2025,2025,27.01,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,PL,Poland,2025,2025,41.02,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,PT,Portugal,2025,2025,36.06,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,RO,Romania,2025,2025,55.66,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,SI,Slovenia,2025,2025,34.33,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,SK,Slovakia,2025,2025,42.91,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,FI,Finland,2025,2025,5.96,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,13.53,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,NO,Norway,2025,2025,16.73,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BA,Bosnia and Herzegovina,2025,2025,36.77,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,ME,Montenegro,2025,2025,18.13,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,RS,Serbia,2025,2025,49.95,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_VLO,Enterprises with very low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,TR,Türkiye,2025,2025,57.3,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EU27_2020,European Union - 27 countries (from 2020),2025,2025,35.14,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,2025,36.16,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,29.09,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BG,Bulgaria,2025,2025,25.66,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,CZ,Czechia,2025,2025,31.26,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,DK,Denmark,2025,2025,27.36,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,DE,Germany,2025,2025,36.69,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EE,Estonia,2025,2025,35.93,d
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,IE,Ireland,2025,2025,39.21,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EL,Greece,2025,2025,31.06,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,34.3,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,FR,France,2025,2025,36.47,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,HR,Croatia,2025,2025,29.04,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,IT,Italy,2025,2025,42.17,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,CY,Cyprus,2025,2025,37.56,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,LV,Latvia,2025,2025,31.4,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,LT,Lithuania,2025,2025,31.77,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,LU,Luxembourg,2025,2025,38.4,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,HU,Hungary,2025,2025,33.16,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,MT,Malta,2025,2025,30.77,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,NL,Netherlands,2025,2025,26.58,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,AT,Austria,2025,2025,37.54,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,PL,Poland,2025,2025,32.47,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,PT,Portugal,2025,2025,35.6,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,RO,Romania,2025,2025,28.1,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,SI,Slovenia,2025,2025,35.68,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,SK,Slovakia,2025,2025,32.09,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,FI,Finland,2025,2025,27.29,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,SE,Sweden,2025,2025,35.71,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,NO,Norway,2025,2025,35.06,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BA,Bosnia and Herzegovina,2025,2025,40.58,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,ME,Montenegro,2025,2025,51.31,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,RS,Serbia,2025,2025,31.87,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_LO,Enterprises with low digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,TR,Türkiye,2025,2025,30.62,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EU27_2020,European Union - 27 countries (from 2020),2025,2025,27.17,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,2025,28.31,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BE,Belgium,2025,2025,36.83,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,BG,Bulgaria,2025,2025,10.87,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,CZ,Czechia,2025,2025,28.16,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,DK,Denmark,2025,2025,39.3,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,DE,Germany,2025,2025,27.38,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EE,Estonia,2025,2025,28.32,d
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,IE,Ireland,2025,2025,29.4,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,EL,Greece,2025,2025,18.98,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,ES,Spain,2025,2025,30.11,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,FR,France,2025,2025,26.09,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,HR,Croatia,2025,2025,21.31,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,IT,Italy,2025,2025,29.98,
A,Annual,10-249,From 10 to 249 persons employed,C10-S951_X_K,"All activities (except agriculture, forestry and fishing, and mining and quarrying), without financial sector",E_DI3_HI,Enterprises with high digital intensity index (DII version 3),PC_ENT,Percentage of enterprises,CY,Cyprus,2025,2025,29.92,
