geo,geo_label,time,year,indic_is,indicator_short_label,indic_is_label,indicator_category,unit,unit_label,value
LU,Luxembourg,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,1.65
LU,Luxembourg,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,4.39
LU,Luxembourg,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,6.58
LU,Luxembourg,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,13.86
LU,Luxembourg,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,7.36
LU,Luxembourg,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,14.21
LU,Luxembourg,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,13.02
LU,Luxembourg,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,25.04
LV,Latvia,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,1.32
LV,Latvia,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,3.73
LV,Latvia,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,3.16
LV,Latvia,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,4.67
LV,Latvia,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,3.86
LV,Latvia,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,5.48
LV,Latvia,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,3.92
LV,Latvia,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,9.13
MT,Malta,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,1.75
MT,Malta,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,4.89
MT,Malta,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,6.8
MT,Malta,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,6.29
MT,Malta,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,7.04
MT,Malta,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,7.13
MT,Malta,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,4.41
MT,Malta,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,11.97
NL,Netherlands,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,2.36
NL,Netherlands,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,5.2
NL,Netherlands,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,9.51
NL,Netherlands,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,16.34
NL,Netherlands,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,8.45
NL,Netherlands,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,14.92
NL,Netherlands,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,11.61
NL,Netherlands,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,22.93
PL,Poland,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,0.7
PL,Poland,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,1.84
PL,Poland,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,1.83
PL,Poland,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,5.23
PL,Poland,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,2.6
PL,Poland,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,2.75
PL,Poland,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,1.59
PL,Poland,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,2.1
PT,Portugal,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,1.39
PT,Portugal,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,3.11
PT,Portugal,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,4.03
PT,Portugal,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,5.27
PT,Portugal,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,3.98
PT,Portugal,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,5.88
PT,Portugal,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,3.96
PT,Portugal,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,6.86
RO,Romania,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,0.68
RO,Romania,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,1.6
RO,Romania,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,2.69
RO,Romania,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,3.12
RO,Romania,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,2.18
RO,Romania,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,3.03
RO,Romania,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,2.31
RO,Romania,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,3.57
SE,Sweden,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,1.14
SE,Sweden,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,4.9
SE,Sweden,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,8.79
SE,Sweden,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,19.73
SE,Sweden,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,8.79
SE,Sweden,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,18.67
SE,Sweden,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,10.64
SE,Sweden,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,25.84
SI,Slovenia,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,1.44
SI,Slovenia,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,8.45
SI,Slovenia,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,4.98
SI,Slovenia,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,6.05
SI,Slovenia,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,3.14
SI,Slovenia,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,6.05
SI,Slovenia,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,4.5
SI,Slovenia,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,14.17
SK,Slovakia,2025,2025,E_AI_TAR,Autonomous robots / vehicles / drones,"Enterprises using AI technologies enabling physical movement of machines via autonomous decisions based on observation of surroundings (autonomous robots, self-driving vehicles, autonomous drones)",AI technology,PC_ENT,Percentage of enterprises,0.94
SK,Slovakia,2025,2025,E_AI_TIR,Image recognition / image processing,"Enterprises using AI technologies identifying objects or persons based on images (image recognition, image processing)",AI technology,PC_ENT,Percentage of enterprises,4.18
SK,Slovakia,2025,2025,E_AI_TML,Machine learning for data analysis,Enterprises using machine learning (e.g. deep learning) for data analysis,AI technology,PC_ENT,Percentage of enterprises,3.79
SK,Slovakia,2025,2025,E_AI_TNLG,Natural language generation / code generation,"Enterprises using AI technologies generating written or spoken language or programming codes (natural language generation, speech synthesis)",AI technology,PC_ENT,Percentage of enterprises,9.34
SK,Slovakia,2025,2025,E_AI_TPA,Workflow automation / decision support,Enterprises using AI technologies automating different workflows or assisting in decision making (AI based software robotic process automation),AI technology,PC_ENT,Percentage of enterprises,4.66
SK,Slovakia,2025,2025,E_AI_TPVSG,Generative pictures / video / sound,"Enterprises using AI technologies generating pictures, videos, sound/audio",AI technology,PC_ENT,Percentage of enterprises,10.93
SK,Slovakia,2025,2025,E_AI_TSR,Speech recognition,Enterprises using AI technologies converting spoken language into machine-readable format (speech recognition),AI technology,PC_ENT,Percentage of enterprises,6.91
SK,Slovakia,2025,2025,E_AI_TTM,Text mining,Enterprises using AI technologies performing analysis of written language (text mining),AI technology,PC_ENT,Percentage of enterprises,10.37
